Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
KEN,1/1/2007,12/31/2007,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2007,2007,ha,522,I,
KEN,1/1/2008,12/31/2008,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2008,2008,ha,537,I,
KEN,1/1/2009,12/31/2009,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2009,2009,ha,552,I,
KEN,1/1/2010,12/31/2010,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2010,2010,ha,567,I,
KEN,1/1/2011,12/31/2011,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2011,2011,ha,582,I,
KEN,1/1/2012,12/31/2012,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2012,2012,ha,597,I,
KEN,1/1/2013,12/31/2013,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2013,2013,ha,612,I,
KEN,1/1/2014,12/31/2014,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2014,2014,ha,628,I,
KEN,1/1/2015,12/31/2015,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2015,2015,ha,643,I,
KEN,1/1/2016,12/31/2016,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2016,2016,ha,659,I,
KEN,1/1/2017,12/31/2017,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2017,2017,ha,675,I,
KEN,1/1/2018,12/31/2018,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2018,2018,ha,692,I,
KEN,1/1/2019,12/31/2019,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2019,2019,ha,771,I,
KEN,1/1/2020,12/31/2020,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2020,2020,ha,885,A,
KEN,1/1/2021,12/31/2021,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2021,2021,ha,1123,A,
KEN,1/1/2022,12/31/2022,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2022,2022,ha,1227,A,
KEN,1/1/2023,12/31/2023,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2023,2023,ha,1270,A,
KEN,1/1/2024,12/31/2024,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,Area harvested,2024,2024,ha,1125,A,
KEN,1/1/1968,12/31/1968,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1968,1968,kg/ha,906.7,E,
KEN,1/1/1969,12/31/1969,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1969,1969,kg/ha,800,E,
KEN,1/1/1970,12/31/1970,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1970,1970,kg/ha,857.1,E,
KEN,1/1/1971,12/31/1971,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1971,1971,kg/ha,500,E,
KEN,1/1/1972,12/31/1972,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1972,1972,kg/ha,750,E,
KEN,1/1/1973,12/31/1973,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1973,1973,kg/ha,888.9,E,
KEN,1/1/1974,12/31/1974,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1974,1974,kg/ha,875,E,
KEN,1/1/1975,12/31/1975,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1975,1975,kg/ha,800,E,
KEN,1/1/1976,12/31/1976,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1976,1976,kg/ha,500,E,
KEN,1/1/1977,12/31/1977,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1977,1977,kg/ha,800,E,
KEN,1/1/1978,12/31/1978,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1978,1978,kg/ha,500,E,
KEN,1/1/1979,12/31/1979,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1979,1979,kg/ha,666.7,E,
KEN,1/1/1980,12/31/1980,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1980,1980,kg/ha,500,E,
KEN,1/1/1981,12/31/1981,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1981,1981,kg/ha,400,E,
KEN,1/1/1982,12/31/1982,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1982,1982,kg/ha,500,E,
KEN,1/1/1983,12/31/1983,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1983,1983,kg/ha,500,E,
KEN,1/1/1984,12/31/1984,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1984,1984,kg/ha,500,E,
KEN,1/1/1985,12/31/1985,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1985,1985,kg/ha,500,E,
KEN,1/1/1986,12/31/1986,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1986,1986,kg/ha,500,E,
KEN,1/1/1987,12/31/1987,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1987,1987,kg/ha,571.4,E,
KEN,1/1/1988,12/31/1988,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1988,1988,kg/ha,500,E,
KEN,1/1/1989,12/31/1989,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1989,1989,kg/ha,500,E,
KEN,1/1/1990,12/31/1990,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1990,1990,kg/ha,443.3,E,
KEN,1/1/1991,12/31/1991,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1991,1991,kg/ha,10000,E,
KEN,1/1/1992,12/31/1992,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1992,1992,kg/ha,10019,E,
KEN,1/1/1993,12/31/1993,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1993,1993,kg/ha,10025.7,E,
KEN,1/1/1994,12/31/1994,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1994,1994,kg/ha,10030.4,E,
KEN,1/1/1995,12/31/1995,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1995,1995,kg/ha,10034.1,E,
KEN,1/1/1996,12/31/1996,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1996,1996,kg/ha,10037.1,E,
KEN,1/1/1997,12/31/1997,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1997,1997,kg/ha,10039.9,E,
KEN,1/1/1998,12/31/1998,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1998,1998,kg/ha,10042.5,E,
KEN,1/1/1999,12/31/1999,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,1999,1999,kg/ha,10045,E,
KEN,1/1/2000,12/31/2000,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2000,2000,kg/ha,10047.4,E,
KEN,1/1/2001,12/31/2001,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2001,2001,kg/ha,10049.8,E,
KEN,1/1/2002,12/31/2002,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2002,2002,kg/ha,10052.2,E,
KEN,1/1/2003,12/31/2003,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2003,2003,kg/ha,10054.6,E,
KEN,1/1/2004,12/31/2004,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2004,2004,kg/ha,10057,E,
KEN,1/1/2005,12/31/2005,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2005,2005,kg/ha,10059.4,E,
KEN,1/1/2006,12/31/2006,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2006,2006,kg/ha,10061.8,E,
KEN,1/1/2007,12/31/2007,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2007,2007,kg/ha,10064.2,E,
KEN,1/1/2008,12/31/2008,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2008,2008,kg/ha,10066.6,E,
KEN,1/1/2009,12/31/2009,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2009,2009,kg/ha,10069,E,
KEN,1/1/2010,12/31/2010,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2010,2010,kg/ha,10071.4,E,
KEN,1/1/2011,12/31/2011,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2011,2011,kg/ha,10073.8,E,
KEN,1/1/2012,12/31/2012,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2012,2012,kg/ha,10076.1,E,
KEN,1/1/2013,12/31/2013,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2013,2013,kg/ha,10078.5,E,
KEN,1/1/2014,12/31/2014,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2014,2014,kg/ha,10080.9,E,
KEN,1/1/2015,12/31/2015,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2015,2015,kg/ha,10083.3,E,
KEN,1/1/2016,12/31/2016,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2016,2016,kg/ha,10085.7,E,
KEN,1/1/2017,12/31/2017,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2017,2017,kg/ha,10088.1,E,
KEN,1/1/2018,12/31/2018,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2018,2018,kg/ha,10090.5,E,
KEN,1/1/2019,12/31/2019,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2019,2019,kg/ha,10081.2,E,
KEN,1/1/2020,12/31/2020,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2020,2020,kg/ha,10104,A,
KEN,1/1/2021,12/31/2021,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2021,2021,kg/ha,13895.8,A,
KEN,1/1/2022,12/31/2022,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2022,2022,kg/ha,14553.4,A,
KEN,1/1/2023,12/31/2023,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2023,2023,kg/ha,14648.8,A,
KEN,1/1/2024,12/31/2024,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5412,Yield,2024,2024,kg/ha,10591.1,A,
KEN,1/1/1961,12/31/1961,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1961,1961,t,0,A,
KEN,1/1/1962,12/31/1962,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1962,1962,t,0,A,
KEN,1/1/1963,12/31/1963,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1963,1963,t,0,A,
KEN,1/1/1964,12/31/1964,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1964,1964,t,0,A,
KEN,1/1/1965,12/31/1965,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1965,1965,t,0,A,
KEN,1/1/1966,12/31/1966,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1966,1966,t,0,A,
KEN,1/1/1967,12/31/1967,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1967,1967,t,0,A,
KEN,1/1/1968,12/31/1968,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1968,1968,t,1360,E,
KEN,1/1/1969,12/31/1969,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1969,1969,t,400,E,
KEN,1/1/1970,12/31/1970,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1970,1970,t,600,E,
KEN,1/1/1971,12/31/1971,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1971,1971,t,100,E,
KEN,1/1/1972,12/31/1972,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1972,1972,t,300,E,
KEN,1/1/1973,12/31/1973,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1973,1973,t,800,E,
KEN,1/1/1974,12/31/1974,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1974,1974,t,700,E,
KEN,1/1/1975,12/31/1975,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1975,1975,t,400,E,
KEN,1/1/1976,12/31/1976,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1976,1976,t,100,E,
KEN,1/1/1977,12/31/1977,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1977,1977,t,400,E,
KEN,1/1/1978,12/31/1978,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1978,1978,t,100,E,
KEN,1/1/1979,12/31/1979,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1979,1979,t,200,E,
KEN,1/1/1980,12/31/1980,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1980,1980,t,100,E,
KEN,1/1/1981,12/31/1981,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1981,1981,t,80,E,
KEN,1/1/1982,12/31/1982,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1982,1982,t,100,E,
KEN,1/1/1983,12/31/1983,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1983,1983,t,100,E,
KEN,1/1/1984,12/31/1984,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1984,1984,t,50,E,
KEN,1/1/1985,12/31/1985,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1985,1985,t,50,E,
KEN,1/1/1986,12/31/1986,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1986,1986,t,100,E,
KEN,1/1/1987,12/31/1987,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1987,1987,t,200,E,
KEN,1/1/1988,12/31/1988,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1988,1988,t,100,E,
KEN,1/1/1989,12/31/1989,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1989,1989,t,100,E,
KEN,1/1/1990,12/31/1990,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1990,1990,t,90,E,
KEN,1/1/1991,12/31/1991,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1991,1991,t,2500,E,
KEN,1/1/1992,12/31/1992,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1992,1992,t,2631.55,I,
KEN,1/1/1993,12/31/1993,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1993,1993,t,2955.09,I,
KEN,1/1/1994,12/31/1994,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1994,1994,t,3229.56,I,
KEN,1/1/1995,12/31/1995,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1995,1995,t,3446.41,I,
KEN,1/1/1996,12/31/1996,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1996,1996,t,3638.98,I,
KEN,1/1/1997,12/31/1997,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1997,1997,t,3803.52,I,
KEN,1/1/1998,12/31/1998,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1998,1998,t,3954.54,I,
KEN,1/1/1999,12/31/1999,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,1999,1999,t,4099.69,I,
KEN,1/1/2000,12/31/2000,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2000,2000,t,4242.67,I,
KEN,1/1/2001,12/31/2001,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2001,2001,t,4385.2,I,
KEN,1/1/2002,12/31/2002,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2002,2002,t,4528.07,I,
KEN,1/1/2003,12/31/2003,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2003,2003,t,4671.66,I,
KEN,1/1/2004,12/31/2004,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2004,2004,t,4816.17,I,
KEN,1/1/2005,12/31/2005,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2005,2005,t,4961.72,I,
KEN,1/1/2006,12/31/2006,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2006,2006,t,5108.38,I,
KEN,1/1/2007,12/31/2007,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2007,2007,t,5256.22,I,
KEN,1/1/2008,12/31/2008,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2008,2008,t,5405.3,I,
KEN,1/1/2009,12/31/2009,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2009,2009,t,5555.67,I,
KEN,1/1/2010,12/31/2010,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2010,2010,t,5707.39,I,
KEN,1/1/2011,12/31/2011,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2011,2011,t,5860.54,I,
KEN,1/1/2012,12/31/2012,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2012,2012,t,6015.16,I,
KEN,1/1/2013,12/31/2013,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2013,2013,t,6171.33,I,
KEN,1/1/2014,12/31/2014,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2014,2014,t,6329.12,I,
KEN,1/1/2015,12/31/2015,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2015,2015,t,6488.59,I,
KEN,1/1/2016,12/31/2016,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2016,2016,t,6649.84,I,
KEN,1/1/2017,12/31/2017,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2017,2017,t,6812.92,I,
KEN,1/1/2018,12/31/2018,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2018,2018,t,6977.93,I,
KEN,1/1/2019,12/31/2019,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2019,2019,t,7776.68,I,
KEN,1/1/2020,12/31/2020,114,'404,Kenya,711,'01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5510,Production,2020,2020,t,8942,A,
